id,loss
250101,7.310739980928081
250102,6.856622577029656
250103,5.869952464035881
250104,6.460230723112957
250105,7.158819340066937
250106,4.775391961784895
250107,7.576042586966219
250108,6.60864222304036
250109,7.604355666876463
250110,7.031796264925896
250111,6.543595769218838
250112,6.4852690372693615
250113,7.124260211063307
250114,7.0036394705771015
250115,6.322133330821595
250116,5.8913571913356595
250117,9.839775275373448
250118,9.312396489948318
250119,5.717460260517386
250120,9.230244055297138
250121,6.693067160030547
250122,6.004711530236205
250123,6.258029961099906
250124,7.364958040906295
250125,7.532260967118878
250126,6.055004324548468
250127,5.672910423886205
250128,5.556700033665445
250129,6.180946175811971
250130,5.246099837818005
250131,8.446704529876998
250132,4.790572849689137
250133,6.612316228051431
250134,4.994961740122764
250135,7.117534185165228
250136,7.675010473629214
250137,6.765510133985076
250138,7.187017262832461
250139,4.277162619598139
250140,7.1439407721552275
250141,6.907655392428602
250142,8.448535288853375
250143,6.433703947748216
250144,6.318931541604477
250145,7.5831192948196655
250146,6.768488384595109
250147,7.543086435871477
250148,7.937976624475442
250149,7.42528428700477
250150,5.191941539282899
250151,6.076312644332363
250152,7.9868827796178525
250153,7.124667479504363
250154,5.336815101520922
250155,6.448259540883443
250156,6.523137012656674
250157,6.110231280462841
250158,7.517215061372369
250159,5.194076995497702
250160,7.655598615767538
250161,5.926030593061883
250162,6.290247471397711
250163,5.8625547693607345
250164,5.978159622256083
250165,7.864452913508797
250166,5.685249374085745
250167,6.580899402569398
250168,4.095926350447428
250169,7.441420195483042
250170,6.670849011614729
250171,5.560159051224716
250172,6.477103773824851
250173,5.7384616955485175
250174,7.317697459346556
250175,5.43422023986584
250176,6.049099433152366
250177,6.938294803839149
250178,6.41008321673708
250179,7.371557808047418
250180,5.894002943801458
250181,5.084798492130561
250182,7.769068844381861
250183,8.668075810565096
250184,6.235306229236036
250185,7.023492232299885
250186,7.349586389286626
250187,5.730901008400542
250188,7.040848102914245
250189,7.281795368848501
250190,8.071590222763884
250191,5.930506937819099
250192,7.75914331061418
250193,7.1485180961754455
250194,7.39499240219273
250195,9.691287062897239
250196,6.169153462352928
250197,5.619783404908117
250198,5.396550145915805
250199,8.845134213922718
250200,6.524557116804322
250201,6.403324612811076
250202,8.04962463431252
250203,6.4393103544618855
250204,8.477476867649315
250205,5.090269515952619
250206,5.999438535158347
250207,6.016817780391119
250208,9.226841008083046
250209,8.309153376784653
250210,6.852733055431218
250211,8.072257099087219
250212,8.076502187830382
250213,7.112376866552961
250214,5.80067433102011
250215,4.934397343563118
250216,6.203352324314028
250217,5.480008052195484
250218,7.964021835503621
250219,6.377283316236282
250220,6.109390079095857
250221,5.898807122087706
250222,6.813296170227739
250223,8.31121669702971
250224,5.417722435904569
250225,6.029954742368962
250226,7.226738535065968
250227,5.133801179456588
250228,7.150344607381193
250229,6.034794720697114
250230,6.929654316895809
250231,4.755603606564572
250232,6.515963067818826
250233,6.925404694074416
250234,6.568963512224052
250235,7.750723826351658
250236,3.685740288122941
250237,5.06194937628044
250238,7.8116842789545915
250239,5.630624415203519
250240,7.542796635176353
250241,9.1950165593578
250242,7.976644898250342
250243,8.265443700178029
250244,5.8761662853404415
250245,7.229790644762863
250246,5.6796375260599055
250247,8.6392383739411
250248,6.8852536147555465
250249,6.029044092291892
250250,7.045420050364046
250251,8.424328940838185
250252,6.610387636734953
250253,6.857866681453122
250254,6.4543312828007
250255,7.2940022599629035
250256,4.185480101217896
250257,7.1234808977129855
250258,5.887113071800279
250259,7.320098918256133
250260,7.425482307092594
250261,8.07550372146792
250262,6.422318202985016
250263,5.04260467470009
250264,7.08034880377763
250265,7.560483932504063
250266,9.059350294428956
250267,8.091022475241065
250268,6.370513082865737
250269,5.326010395571037
250270,4.95207595137324
250271,6.879273453242478
250272,8.023452455917317
250273,6.27227008728364
250274,7.06408019381116
250275,7.589232963526018
250276,7.323638082138734
250277,5.855142720010158
250278,4.793504427143489
250279,6.6658692411486795
250280,5.40540870509528
250281,8.677644257020498
250282,5.747429286364843
250283,7.962447603591167
250284,7.495174608890894
250285,7.731658614331586
250286,5.288614879474226
250287,4.845393667854874
250288,7.099447036698569
250289,7.750356955457084
250290,6.716468219340936
250291,4.795796450822404
250292,6.602437243777617
250293,6.3664734409034
250294,8.75314135743385
250295,6.166858838188746
250296,7.34857683071
250297,4.950826150822681
250298,6.172872901018183
250299,7.79532912110718
250300,5.905954155634875
250301,6.49596699776334
250302,5.1877686592127175
250303,8.706471269877522
250304,7.6939490268385695
250305,5.734335019401366
250306,10.45947042960509
250307,6.00055628376158
250308,5.157315263738148
250309,5.186822959112464
250310,6.818121205185369
250311,7.236732070806944
250312,6.9849170791622175
250313,4.188780934991149
250314,7.149389536788338
250315,7.662630314713996
250316,7.131644334529939
250317,7.0062026236246755
250318,5.582061710708624
250319,5.0704841237709815
250320,8.723774001061757
250321,6.842202046135798
250322,7.3720826208494845
250323,8.188970116619782
250324,6.636767648047419
250325,6.481617951563415
250326,5.99916247579258
250327,6.691916913082655
250328,9.049498385529354
250329,5.157579995521255
250330,5.735485053793908
250331,5.755004005070691
250332,7.994477093042363
250333,6.1032997222622045
250334,5.53588086685873
250335,8.07433060524379
250336,6.919525713287494
250337,6.367143476904256
250338,4.427339592896933
250339,6.303984456853181
250340,8.126671596864094
250341,8.202032228214545
250342,7.173111403307528
250343,6.635900107641218
250344,6.699241311279866
250345,7.4271344176667
250346,6.123688339350297
250347,5.937378454714843
250348,5.442924353876667
250349,6.413272620700288
250350,5.548430454843688
250351,6.574132445894593
250352,8.063659181441507
250353,7.705117218474783
250354,6.372281487715423
250355,6.809862990638322
250356,4.696944814508183
250357,7.823436463312261
250358,6.959322484706481
250359,5.640996406919545
250360,6.0816543509664385
250361,5.917190798392541
250362,6.921673288136873
250363,7.346687138260458
250364,6.8171564643811875
250365,6.474330488634257
250366,7.256296365818362
250367,6.8008261049461085
250368,7.551046887413888
250369,5.599813782721979
250370,5.938703182118848
250371,8.812363888306873
250372,9.49142160919204
250373,7.093758429378413
250374,5.360910054654884
250375,6.22497877343354
250376,6.904261692463362
250377,8.111956170435404
250378,7.088510547831719
250379,6.433885327593861
250380,7.323455271519707
250381,8.563471920514923
250382,5.415287364878897
250383,5.790671916608451
250384,9.478844681543876
250385,6.624468979611981
250386,6.163711729519655
250387,7.408222883315895
250388,5.169973475509748
250389,5.948146067293569
250390,6.41236106914201
250391,4.763359947929
250392,4.9435706575112
250393,6.400691892424851
250394,9.014270959650842
250395,8.157273934719795
250396,7.312784836144887
250397,6.097744848292083
250398,5.863103330274233
250399,7.084041609912687
250400,7.124213910418651
250401,6.258860195501067
250402,6.74617884522924
250403,7.819328650442027
250404,7.920423367448274
250405,6.773714942301335
250406,8.039661866979639
250407,6.9944394536381935
250408,7.525720718749407
250409,4.593958845596444
250410,8.308934121033
250411,6.854831089640217
250412,6.936036884801942
250413,6.031239550309924
250414,6.112918331470675
250415,8.396402216688065
250416,7.860623067721983
250417,7.956474548457773
250418,6.673321448134298
250419,6.835236388353607
250420,10.52161631821947
250421,6.888223795889809
250422,5.150522936784483
250423,8.925812479438244
250424,6.071772261853539
250425,6.459949003453687
250426,5.863682719148448
250427,4.705010678912506
250428,7.614903136764833
250429,8.339868379923605
250430,6.200079990889415
250431,6.923172621146328
250432,5.868659016913886
250433,7.583308351379307
250434,5.48436037928793
250435,4.274590912808568
250436,6.7124714844647615
250437,6.495091748920835
250438,7.707380746991001
250439,6.546030062115866
250440,7.015744900944226
250441,6.843150058430837
250442,5.836022316181705
250443,7.349737503006692
250444,6.163251393010617
250445,7.368273201887033
250446,7.747089380730453
250447,6.131148263678358
250448,7.677446484790822
250449,7.239104485765312
250450,9.177190346949194
250451,4.904696417804814
250452,6.000194789023984
250453,7.151779184045397
250454,7.653375352860342
250455,5.892627814774917
250456,5.950410679948959
250457,7.793979240183877
250458,6.699563092970894
250459,5.6778302533715275
250460,6.138687176779982
250461,6.186688428579304
250462,9.29549375707092
250463,6.772365562586944
250464,6.850334869381737
250465,8.09513738641125
250466,6.493811136883359
250467,8.360111765130119
250468,8.382334845843497
250469,5.067494773922806
250470,7.695776473083295
250471,6.360981999662856
250472,8.773431975006497
250473,7.749519821378473
250474,6.810785671570585
250475,7.1259979768536965
250476,7.244356051394699
250477,6.552382334781018
250478,5.093060958610972
250479,6.745418870097699
250480,5.733005560504525
250481,7.901216565836407
250482,7.754918643015697
250483,8.139057742557373
250484,7.841932481627966
250485,7.554584253066617
250486,7.68665095702719
250487,6.707070736793396
250488,7.971363607270604
250489,8.182571536736628
250490,6.772669169161406
250491,8.618410846646691
250492,7.118768940836499
250493,6.550338403438883
250494,6.330978725973868
250495,6.449647794863405
250496,6.492130722006836
250497,5.050269198647267
250498,6.460931572713326
250499,5.547480508373643
250500,5.624913795464542
250501,6.564933606679851
250502,7.502911115564151
250503,6.838832476214108
250504,5.906742737047016
250505,7.885099762000751
250506,5.090107027439214
250507,6.416403857591999
250508,6.287977474562368
250509,4.178849380356217
250510,5.425360143184247
250511,7.1472480631028645
250512,7.678732629509641
250513,5.647776581326973
250514,6.070130245861702
250515,7.1076398514451755
250516,5.746419397517441
250517,8.085923204641285
250518,6.4710541862677875
250519,7.183405613666617
250520,4.598432272677529
250521,7.232928977259659
250522,6.25813556665766
250523,5.025119042839593
250524,5.296081952946763
250525,7.737644552195633
250526,5.53051608143555
250527,5.93460942709691
250528,7.374556070627176
250529,7.909770138875814
250530,6.2696907477917945
250531,6.866779904640026
250532,7.112529941882738
250533,6.555689224619248
250534,8.360708811286138
250535,7.155705152202282
250536,5.665242284446938
250537,11.679492713387612
250538,6.691817408518185
250539,7.78174270218333
250540,5.814398320372777
250541,5.40335958421025
250542,9.744803210480494
250543,5.000314923137031
250544,7.405340204659171
250545,7.213925723359827
250546,7.2136062811160695
250547,7.138958938718955
250548,6.6769521235121605
250549,7.920495349660953
250550,7.324390428291648
250551,7.707324456272043
250552,7.914397899465134
250553,8.161125321503764
250554,6.069107046618353
250555,5.865013354826795
250556,6.81764358356605
250557,7.1728700076924925
250558,6.65838229184656
250559,5.380502688263344
250560,6.564763550675805
250561,7.59736300433457
250562,5.95783492297465
250563,5.741892867156014
250564,8.039685348650856
250565,6.695125005025675
250566,6.836250408232639
250567,6.2085435171827585
250568,5.751584435873047
250569,6.951820152098881
250570,5.44586318062476
250571,3.984993267445698
250572,7.1859889571335485
250573,6.479633899728087
250574,8.076201178277985
250575,7.897896713029388
250576,7.031348146763721
250577,6.90901445993587
250578,6.879233775963327
250579,6.611803011833551
250580,4.862064017948859
250581,7.841271897534229
250582,5.602701680455451
250583,7.749311491298121
250584,4.038148927345804
250585,6.221391124298163
250586,7.937168381635296
250587,6.360305469238696
250588,6.365828552907064
250589,6.672118635955426
250590,7.141354449045872
250591,5.266483123251066
250592,8.156594009828636
250593,5.303832744166496
250594,7.945903860368523
250595,8.736936377564414
250596,8.495678663499884
250597,5.945957792364526
250598,7.709889174484525
250599,5.148918386326623
250600,7.726366320548998
250601,5.5389973668521835
250602,7.515019964255186
250603,8.63423726542435
250604,5.783332313893675
250605,8.484583971131027
250606,6.284190031782424
250607,5.522340890974323
250608,6.186166050470642
250609,6.265066984099134
250610,7.8182003606231705
250611,7.888731233030233
250612,6.442635001491179
250613,5.949558756965703
250614,5.833309551295938
250615,6.373248543324512
250616,5.204792102468131
250617,7.9900663363148325
250618,5.071495638152195
250619,6.115920082403216
250620,7.9411815501033685
250621,8.392184593345902
250622,9.008685325382874
250623,5.81567444698512
250624,6.6913808295732835
250625,4.7807546891212915
250626,10.614670655203748
250627,8.078723266498276
250628,7.067810621260863
250629,5.777860460664016
250630,7.799523240943037
250631,6.410161470993424
250632,5.960077258198212
250633,7.448670046265127
250634,6.862911941986049
250635,6.442723802004141
250636,6.9782187713136405
250637,6.347365614499159
250638,8.706716985912962
250639,6.973436985748608
250640,7.380440801874229
250641,4.843943499506589
250642,7.8077905909286285
250643,6.3560920970372505
250644,4.539215220288145
250645,7.129115280149942
250646,7.792433885154663
250647,7.2724009019701725
250648,5.009820341380577
250649,4.925621895662383
250650,5.410821247686724
250651,4.974982641307009
250652,7.863666636865292
250653,5.491982314449973
250654,7.644112916638058
250655,7.429576851912176
250656,6.927212737578502
250657,6.46249874309359
250658,7.4817309851406435
250659,9.006347721424879
250660,7.941460043195988
250661,7.286726904659531
250662,6.554096525815683
250663,6.2550699864149255
250664,6.923128919324131
250665,5.665027957404838
250666,8.289449886266015
250667,5.95294965504974
250668,5.987278756993116
250669,7.027461033978781
250670,4.959020987240183
250671,9.36737257419551
250672,6.755447817399499
250673,5.830013834132049
250674,6.922574834010234
250675,7.379832887566974
250676,6.910614287546457
250677,6.918891010227742
250678,6.890129900460737
250679,6.899561775281908
250680,5.319565289083259
250681,7.266029600390678
250682,7.2048238401107865
250683,7.027927571922886
250684,6.321699925138188
250685,4.684646391198582
250686,7.179330116723889
250687,7.333243200455955
250688,7.041113555364888
250689,6.524761487958925
250690,7.814619297095225
250691,5.949804784476124
250692,7.288438691877941
250693,6.560258872548447
250694,7.4582796237386475
250695,7.616182567623689
250696,8.544102959518057
250697,7.092129231438285
250698,5.089535349423331
250699,8.03384502070497
250700,7.924216261814779
250701,7.322540813725491
250702,7.077945075375429
250703,8.966148422414319
250704,7.0004776792789105
250705,8.280747242873133
250706,6.198820812138797
250707,7.827188178064825
250708,6.733225583178497
250709,6.792806202067112
250710,6.963238250865037
250711,7.905311404292981
250712,7.0930602752927046
250713,6.046691528167934
250714,7.718047242018294
250715,7.242565149230233
250716,7.243924526796677
250717,6.423502461358138
250718,6.3990518862917405
250719,7.391622301881066
250720,8.155392461727669
250721,5.831346609410719
250722,5.893523877210576
250723,6.852776597076283
250724,7.570966072061973
250725,6.0376379653873045
250726,7.232867122973087
250727,5.594170477149367
250728,7.927091439119337
250729,6.723606271827959
250730,7.5293974545088105
250731,8.865935460726666
250732,6.399847971251269
250733,8.262238011644783
250734,5.664304083157816
250735,4.691989818188768
250736,6.390466010258512
250737,4.805771932676137
250738,6.0857963020561785
250739,7.462378826087753
250740,5.733182889830556
250741,5.655181428739261
250742,6.703635794786839
250743,7.725044488184276
250744,9.166322206331653
250745,5.5267912534466195
250746,7.461307844514428
250747,7.224279544993533
250748,7.04098963435816
250749,8.578776286043517
250750,6.559480286024467
250751,6.502747681539262
250752,6.9512752228356245
250753,7.409026329144202
250754,5.80644192806214
250755,8.76102879686143
250756,6.280526400833621
250757,6.054568467237674
250758,5.306755055316956
250759,6.703239586498498
250760,8.412850801130366
250761,7.814116976903359
250762,6.439271193113697
250763,7.005775910316062
250764,4.347035993205995
250765,5.7683526548687265
250766,5.91809365597269
250767,5.271996749554326
250768,6.625517364455549
250769,5.7578268768009195
250770,8.710093888166416
250771,5.373754013741207
250772,6.913781459955402
250773,6.9694327816675
250774,7.7309942852415885
250775,6.873520702880358
250776,6.723284747118077
250777,7.509419807079722
250778,6.904010999944477
250779,7.018264666891175
250780,6.595557874569801
250781,5.092846060065845
250782,6.1923902832388835
250783,6.958219259367317
250784,7.13703342291375
250785,4.878577818220682
250786,6.300059061683287
250787,5.987550403692838
250788,6.946747827073753
250789,7.998680393294518
250790,4.18630822530492
250791,4.596126615968804
250792,5.920507040718658
250793,5.891971586946707
250794,6.081588089817075
250795,8.443464398862288
250796,7.035897089646474
250797,6.339315283578029
250798,7.174775022045859
250799,6.7426570352931225
250800,5.674373385153513
250801,10.914481982284702
250802,5.878684556082426
250803,7.153440012482569
250804,6.406063657138904
250805,8.955218512355021
250806,6.803587182268956
250807,6.033598903230832
250808,7.094658156651393
250809,6.364659756191601
250810,8.816710219254395
250811,7.611554411477895
250812,5.1135859862988795
250813,6.085168425559873
250814,8.305836339538875
250815,8.579510910949997
250816,6.494727532695391
250817,7.977451906326268
250818,7.461631795384574
250819,7.248790851112456
250820,7.383444769915367
250821,8.455762909286978
250822,6.864143560595321
250823,7.160345582558996
250824,6.244756807532577
250825,5.744460850227009
250826,7.68732344026945
250827,4.924351576155736
250828,9.990053978210097
250829,5.489451322353316
250830,7.102913269679659
250831,7.025856680346588
250832,8.052621748338222
250833,4.679161860886984
250834,5.176670782501295
250835,6.60380276900505
250836,9.428131349818305
250837,6.21810889858335
250838,10.163159219619798
250839,7.812756133001692
250840,6.724005267752479
250841,7.307558974692137
250842,9.047693048461587
250843,6.868472229326308
250844,6.8031838261815185
250845,7.7878548657101065
250846,6.958619907402299
250847,7.368368014343298
250848,6.799706726324132
250849,6.792693007071023
250850,6.891011414721494
250851,7.731309614606829
250852,5.409684958285356
250853,6.912284291304506
250854,7.049311318390022
250855,5.0819577814391526
250856,4.7635372119480905
250857,5.78395685461346
250858,11.013432121894319
250859,7.198432204954754
250860,8.806134627252787
250861,4.899380588049441
250862,7.647852145592635
250863,8.92448239041278
250864,4.706631086644629
250865,9.739988600513183
250866,5.150087091647447
250867,5.871524417030339
250868,5.9818109457983395
250869,7.132936849337223
250870,6.8305190034294725
250871,8.037112371450572
250872,5.9631097934372885
250873,9.50864160721524
250874,6.503122466146245
250875,6.693930467900893
250876,5.943948542884982
250877,7.3372776613331805
250878,5.533834605883188
250879,5.9957136127980135
250880,5.741093046094603
250881,5.970170730367698
250882,7.201915960981448
250883,4.765591762479518
250884,5.702229824515196
250885,10.148247386850505
250886,4.692541769968079
250887,5.765996672244067
250888,7.639691330973404
250889,6.6561376607634655
250890,5.433134563356434
250891,6.83462936906831
250892,5.530703007094632
250893,5.352104259757207
250894,8.610719646891788
250895,6.593863851190744
250896,5.372064189945611
250897,7.057674563602515
250898,9.451423761222841
250899,6.770242646670608
250900,8.084613650274168
250901,8.088794497200173
250902,7.104871564582834
250903,7.002344371887365
250904,6.430631259815987
250905,8.534128953087755
250906,5.909615477312023
250907,7.695957942493709
250908,6.971446192325752
250909,6.976864730893993
250910,6.066823276781918
250911,6.7658244853223355
250912,7.4370192148684096
250913,7.218078093938606
250914,5.937278132806322
250915,6.7867499899652355
250916,6.155412357130611
250917,6.526274683195669
250918,6.720697884846809
250919,6.442202263613557
250920,7.047633005495693
250921,6.796748245081699
250922,7.862277747228525
250923,7.286367388593737
250924,6.185928448507821
250925,6.963913963036885
250926,5.592339576896474
250927,6.120338080390809
250928,6.597796286197078
250929,6.229411655897442
250930,8.518193049879782
250931,5.433528597051303
250932,7.764418852119329
250933,5.518020343802209
250934,7.664223158683622
250935,6.171307547013065
250936,5.050863826239909
250937,7.979994946768782
250938,6.828896364822439
250939,3.406871246888982
250940,5.054090045701033
250941,6.806565826600023
250942,7.923252784403071
250943,6.667047387819577
250944,9.042007081809205
250945,9.214199705396743
250946,5.5187184636729585
250947,7.671462887943851
250948,7.077477770348921
250949,7.417847272302454
250950,6.642196258802599
250951,5.889270385418842
250952,7.104767409631424
250953,7.532488325664628
250954,6.391924460103726
250955,5.476825001900801
250956,7.1625935674366605
250957,6.047188009396683
250958,7.45790479905489
250959,6.64200926667521
250960,3.8021700004003463
250961,5.974242392454345
250962,6.301998082418423
250963,4.996054795308721
250964,5.183518264666582
250965,6.452763426921466
250966,8.06111949503148
250967,6.43534021756394
250968,5.177565381608249
250969,5.801762847733764
250970,6.429325446355253
250971,6.083740743084557
250972,6.701386562759593
250973,6.52819121815097
250974,11.407154820020438
250975,8.169539977613963
250976,6.405631984417047
250977,8.480476526352646
250978,6.6128161310843065
250979,5.667032988229451
250980,7.576190845930364
250981,7.336181876826458
250982,6.626777515709682
250983,7.704684837018325
250984,5.6703860680109965
250985,8.31359990163307
250986,8.769012321121219
250987,10.085662072279465
250988,7.263424343726719
250989,4.961475822018739
250990,7.871187839573603
250991,7.017354479027388
250992,7.244711418070109
250993,6.721951421826423
250994,7.605392836905935
250995,6.626407733951043
250996,6.571922990887041
250997,6.3258764101984895
250998,7.67460179389186
250999,5.938118325569039
251000,8.469712828767078
251001,6.338738792784432
251002,6.240894315660031
251003,6.86960300172337
251004,8.995876206975991
251005,5.924391495446161
251006,7.1864583689371155
251007,7.506961739680671
251008,7.291107650720202
251009,8.919749778682881
251010,8.566491017703978
251011,5.863385012510314
251012,6.735332418201123
251013,7.231857433508587
251014,5.951613289621409
251015,7.62544185236551
251016,6.406727404898538
251017,7.107816223127751
251018,7.088107395474833
251019,6.146493109864081
251020,7.122152264782611
251021,5.4606917650236015
251022,6.77888022920788
251023,6.226928318358759
251024,6.325677112503146
251025,6.322156979665344
251026,6.036124009021289
251027,6.7610015097612175
251028,8.260106501920045
251029,7.136316680544103
251030,6.844004705624046
251031,4.613135346215965
251032,6.246029894961859
251033,7.941562268520586
251034,6.449436707851281
251035,8.135518036506449
251036,6.9098748350875185
251037,6.110272530960755
251038,7.423313325906653
251039,7.533378284909794
251040,8.048795072473009
251041,7.179655532906208
251042,6.462761086780381
251043,6.668494754705878
251044,5.793854677353744
251045,7.883625418310094
251046,7.266871017942516
251047,5.04724724800264
251048,4.691381144486435
251049,5.187371775932581
251050,8.434279620906988
251051,5.762604613202393
251052,6.711183944837285
251053,6.358636707129394
251054,4.815341984026522
251055,6.280003281693918
251056,7.260203006576032
251057,6.706293212724451
251058,5.197046680047537
251059,8.107123764230433
251060,4.9865653071198865
251061,7.116627411695726
251062,6.14165518415971
251063,8.056242814706001
251064,5.648938698280551
251065,6.643374985950098
251066,6.276640767506383
251067,6.160815815153464
251068,5.672162518667358
251069,7.162750816143142
251070,6.421899979347701
251071,8.90477823385437
251072,7.735292769465664
251073,5.364979857655503
251074,8.206224218259596
251075,6.0009722281496565
251076,6.214867088950766
251077,6.788498728175957
251078,5.858074260465672
251079,7.69010036693056
251080,7.694246485583887
251081,6.206310087382785
251082,6.486440358010293
251083,6.7434369690765
251084,8.076513000693318
251085,8.053815006756455
251086,7.3027813073977015
251087,8.180195923920992
251088,9.358720392214707
251089,6.827732760338175
251090,4.995195623645804
251091,5.6178045394303044
251092,5.82626138003264
251093,7.930083422175845
251094,7.423342119745333
251095,7.388313160054432
251096,5.597171134097346
251097,6.937758869754633
251098,5.372731086746022
251099,4.625169478096382
251100,5.9266588906920195
251101,6.573582583625068
251102,5.450618931962078
251103,9.047111625696997
251104,7.243282121234039
251105,6.698995173080606
251106,7.253874537772534
251107,5.848874633235808
251108,8.35569513776176
251109,6.656584904355388
251110,5.7191104987364465
251111,7.643044119842942
251112,7.780618081828669
251113,6.3228117684865826
251114,7.457246988960415
251115,7.293710508226278
251116,6.869968698238672
251117,7.596119482624902
251118,6.1669687913621445
251119,6.081107773935178
251120,6.66279366072459
251121,7.481462912317449
251122,9.2642558057823
251123,5.678631576520965
251124,4.687602331074026
251125,8.448571489615862
251126,7.31616059247129
251127,7.529852476434117
251128,4.710531117734524
251129,10.370301766968584
251130,6.332621611210035
251131,4.986399994488542
251132,6.258323869514956
251133,7.863885269999938
251134,8.55497871040274
251135,7.416772242512704
251136,6.816488319061612
251137,8.93577905026739
251138,5.9034410503397465
251139,6.430942143973363
251140,7.883680530588649
251141,6.526683863798489
251142,4.276443191487199
251143,8.366308858993175
251144,8.279701323533738
251145,6.972783717451726
251146,8.770490376131763
251147,5.655848697982622
251148,7.728626044783856
251149,5.571965700985947
251150,8.01840877404852
251151,7.233062927512465
251152,7.029754228708282
251153,6.961755641334508
251154,7.323792534973714
251155,6.453655488928075
251156,5.893324704087921
251157,5.245791616302608
251158,5.709907718380585
251159,5.673210690641064
251160,7.7096466516565725
251161,6.293016432491055
251162,6.945292042449846
251163,5.322437094043487
251164,4.81187482416969
251165,6.727939830029262
251166,6.217000150756306
251167,5.345195202970505
251168,8.806233433960116
251169,7.684608975564837
251170,5.816424426621182
251171,6.846354466242945
251172,5.43474170020513
251173,8.332511132651543
251174,7.1979230686195645
251175,6.68679450788963
251176,4.895592488328323
251177,7.121817593808531
251178,9.200473907227671
251179,8.449054389439
251180,6.8763870213457
251181,8.072396803044864
251182,5.607381451823697
251183,9.22535559725873
251184,8.397975044565804
251185,7.29582994788324
251186,6.809333007467389
251187,6.4361782931961615
251188,8.708120245927883
251189,5.4399628281284205
251190,5.112394557331102
251191,7.253528381851046
251192,5.051268014104221
251193,8.055774469280745
251194,5.6086685629112605
251195,6.499547158238291
251196,7.792538755059875
251197,5.4448938001151435
251198,6.788219794897179
251199,7.797793034865438
251200,7.775258005306097
251201,6.805574170362118
251202,6.833876240539456
251203,5.105959837733126
251204,6.920133625769543
251205,7.246891772052784
251206,6.2077409709054905
251207,5.773209624403066
251208,6.50112687109291
251209,6.161001975775946
251210,7.516858033737958
251211,5.49068478867269
251212,4.786078913044006
251213,6.646325296627862
251214,6.9607104417719885
251215,8.478379050820738
251216,6.7962345998778035
251217,7.652276803456706
251218,4.714224997688698
251219,5.591661824875939
251220,8.179516377239148
251221,4.571568826263144
251222,6.219749451906578
251223,6.413385685586169
251224,5.972232766311157
251225,5.873045792683408
251226,7.212615150329343
251227,7.595338030776425
251228,6.840061076502548
251229,6.983938917719702
251230,7.040790768619703
251231,7.018810847670001
251232,6.5600433283650235
251233,5.545101413307282
251234,5.952093542673515
251235,6.351504323453826
251236,7.397973156144721
251237,5.927912206392081
251238,5.539486641924833
251239,6.37685663414899
251240,5.721744716604204
251241,7.6937556278269
251242,3.919323651159072
251243,6.429895633923114
251244,6.1397792490245475
251245,7.339896154613659
251246,6.310450775049127
251247,6.549818447033857
251248,6.555558812287226
251249,5.171561747333077
251250,5.889610550515489
251251,8.666372092509604
251252,7.691528734412434
251253,6.1496167162442035
251254,8.688888590335285
251255,6.641013179256265
251256,6.950956927198772
251257,8.754711278250255
251258,8.175583035197995
251259,8.064228201936666
